"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDGROUP","SUBSECTOR","NAICS2017_F","NAICS2017_LABEL","INDLEVEL","SECTOR","OWNER_SEX","OWNER_SEX_LABEL","OWNER_ETH","OWNER_ETH_LABEL","OWNER_RACE","OWNER_RACE_LABEL","OWNER_VET","OWNER_VET_LABEL","QDESC","QDESC_LABEL","OWNCHAR","OWNCHAR_LABEL","YEAR","OWNPDEMP","OWNPDEMP_PCT","OWNPDEMP_S","OWNPDEMP_PCT_S"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","650374","100.0","0.7","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","590493","100.0","0.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","11856","100.0","3.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","2900","100.0","6.5","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","50549","100.0","2.0","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","631","100.0","9.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","93786","100.0","1.2","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","556588","100.0","0.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","30168","100.0","2.6","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OTTR","Total reporting","2018","620204","100.0","0.7","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","22328","X","3.6","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","20069","X","4.6","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","557","X","21.5","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","165","X","41.8","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","1650","X","15.4","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","64","X","65.4","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","3170","X","10.9","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","19160","X","5.2","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OTXX","Item not reported","2018","800","X","19.3","X"
